x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,y,y_mean
0.6433144650629279,-1.5706234086334525,-0.20690367616397173,0.8801789120807822,-1.6981058194322545,0.3872804753950634,-2.2555642294021894,-1.0225068436356035,0.0386305518401881,-1.6567151023219537,-3.8368407813603937,-3.0312142738210257
-0.9855107376841507,-1.4718350074635869,1.6481349322075596,0.16422775548733395,0.5672902778526694,-0.2226751005151545,-0.35343174875719907,-1.6164741886510325,-0.29183736274786276,-0.7614922118116231,3.2332156875427582,4.35152761186439
0.8579239242923362,1.1411018666575732,1.4665787155741776,0.852551939461232,-0.5986539369229861,-1.1158969859603944,0.7666631816450861,0.3562928174722889,-1.7685384506770307,0.35548179274376907,2.8058817628391135,2.936935774380526
0.8145198224878663,0.058925589181629955,-0.18505367100934153,-0.8076484876163557,-1.4465346995633879,0.8002979493400275,-0.3091144447717088,-0.23346666154369272,1.7327211869191332,0.6845011068591904,1.2770680608803644,0.1439881813206425
0.3708250012811021,0.14206180518723566,1.5199948607657727,1.7195893074161945,0.9295051114795281,0.5822245913979243,-2.0946030712061448,0.12372191423350658,-0.130106954193704,0.09395322938556872,-1.793763894209945,0.15804020727165702
0.9430460873225179,-2.739677167189557,-0.5693120534701851,0.26990435494076137,-0.4668455460527625,-1.4169061131262595,0.8689634868967954,0.27687190584612803,-0.9711045704444846,0.3148172045158238,-8.410817228864351,-7.750925499134854
0.8215857120497958,0.005292646299360854,0.8005648034309968,0.07826017516166135,-0.3952289826543544,-1.1594205163999132,-0.08593076697161273,0.19429293804577166,0.8758327615873309,-0.11510746848722672,-1.1267573676913099,0.013045087735464311
0.4574156062209908,-0.9646120137337284,-0.7826291558275251,-0.11038929902688775,-1.0546284639850139,0.8202478373246812,0.4631303293186071,0.2790957643924534,0.33890412521594454,2.0210435614847975,-0.5387282458496921,-1.3236857670901923
-0.4688641879667955,-2.2014412855005574,0.1993001968964652,-0.050603540961665895,-0.5175190425104033,-0.9788298593587699,-0.43918952180214793,0.18133842921782128,-0.5028167006425381,2.412453679543748,2.542221315477091,3.096530942048392
-0.960504381633148,-0.7931173627076716,-2.2886200400145285,0.251484415021537,-2.01640662779976,-0.5394546333745014,-0.27567053456055685,-0.709727965846888,1.738872677454511,0.9943943913154989,1.8147404479353444,2.285378106090136
1.3191368763015756,-0.8824188185499185,1.1285940645145685,0.4960009463439622,0.7714059486768456,1.0294388287827674,-0.9087632459590531,-0.4243176209779015,0.8625960113284511,-2.655619092974933,-3.7090431816116483,-3.492093611674999
1.5133280825732052,0.553132064207584,-0.045703960660234966,0.22050765575717382,-1.0299352833089765,-0.34994336458910474,1.1002843382203737,1.2980219723262212,2.6962240525635797,-0.07392466628041514,2.9566041093058635,2.5112108584110664
-0.6585529668050035,-0.5142339659399887,-1.0180418752873648,-0.07785475594085076,0.38273243001226814,-0.03424228053195387,1.0963468456657985,-0.23421580134453654,-0.3474506524985631,-0.581268476860325,0.6235619135554116,1.0159509117050483
-1.6326345262344952,-1.567767724308454,-1.1791579306376878,1.3014280716647608,0.8952602728899299,1.3749640663929898,-1.3322116545945017,-1.9686246897860202,-0.6600563201340829,0.175818953296028,4.63263209266627,7.6787751474661965
0.4986902749098275,1.0479721559680528,0.2842796708072146,1.7426687806556311,-0.22260568094832048,-0.9130792180417964,-1.6812182154944335,-0.8889713580954499,0.242117960985123,-0.8887202573536308,2.111152459060178,1.5678405676726586
0.9367424635352571,1.412327706037443,-2.369586905226603,0.8640523004976479,-2.2396040586617367,0.4014990550902875,1.2248705641936597,0.06485610634357618,-1.2796891732042395,-0.5854312042777726,4.4080049616898815,3.968962004017839
-0.2616454457109007,-0.18224478378994294,-0.20289684076666706,-0.1098827793093138,0.2134800489101689,-1.2085736537332212,-0.2420198298702195,1.5182611703557054,-0.384645423142518,-0.443836093155198,-0.07649047528159414,0.14305055304961906
1.0781973037142378,-2.5591846663440965,1.1813786012882859,-0.6319037580051673,0.16392857245258718,0.09632135592119714,0.9424681192203938,-0.2675947462353477,-0.6780257815644504,1.2978457906510987,-9.361954641549012,-8.277918020877078
-2.36417381714118,0.02033418170524325,-1.3479254226291204,-0.761573388256559,2.011256681463137,-0.044595426455857026,0.19506969715138117,-1.7815628557055914,-0.7290446587946957,0.19655740072878491,0.20755949073977645,-0.14422061994158183
0.3547576931132181,0.6168865543932788,0.008627898917576322,0.5270042084546597,0.453781912635684,-1.8297404110045314,0.03700572191014954,0.7679024077327039,0.5898798207345195,-0.3638588099707899,1.0357712863829507,0.6565357528473639
